DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTJST20MOREON,PARTJST20MOREOFF,PARTJST20MORETOT,PARTJSTNR20LESSON,PARTJSTR20LESSON,PARTJST20LESSOFF,PARTJST20LESSLOW,PARTJST20LESSTOT,PARTJSTNR_UNK_ON,PARTJSTR_UNK_ON,PARTJST_UNK_OFF,PARTJST_UNK_LOW,PARTJST_UNK_TOT,PARTJNSNR125MOREON,PARTJNSR125MOREON,PARTJNS125MOREOFF,PARTJNSNR125MORETOT,PARTJNSNR125LESSON,PARTJNSR125LESSON,PARTJNS125LESSOFF,PARTJNS125LESSLOW,PARTJNSNR125LESSTOT,PARTJONTOTAL,PARTJOFFTOTAL,PARTJRLSTOTAL,PARTJTOTAL
3/1/2022,2018,20190554,17102,39010,"BLUE RACER MIDSTREAM, LLC",HVL,INTRASTATE,WEST VIRGINIA,73.437,,73.437,,,,,,,,,,,,,,,,,,,,73.437,,,73.437
3/1/2022,2018,20190508,16939,39012,"SUMMIT MIDSTREAM PARTNERS, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,72,,72,0,0,,0,0,0,0,,,0,0,0,,0,0,0,,0,0,72,,0,72
3/1/2022,2018,20190384,16811,39012,"SUMMIT MIDSTREAM PARTNERS, LLC",HVL,INTRASTATE,COLORADO,10.86,,10.86,,,,,,,,,,,,,,,,,,,,10.86,,,10.86
3/1/2022,2018,20190269,16686,39023,DOUBLE EAGLE PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,203.99,,203.99,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,203.99,,0,203.99
3/1/2022,2018,20190072,16465,39038,E&T LLC,Crude Oil,INTRASTATE,CALIFORNIA,0.37,,0.37,,,,,,,,,,,,,,,,,,,,0.37,,,0.37
3/1/2022,2018,20190630,17081,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,COLORADO,218.387,,218.387,0,0,,0,0,0.006,0,,0,0.006,0,0,,0,0,0,,0,0,218.393,,0,218.393
3/1/2022,2018,20190630,17081,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,KANSAS,365.764,,365.764,0,0,,0,0,0.396,0,,0,0.396,0,0,,0,0,0,,0,0,366.16,,0,366.16
3/1/2022,2018,20190630,17081,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,NEBRASKA,98.038,,98.038,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,98.038,,0,98.038
3/1/2022,2018,20190630,17081,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,OKLAHOMA,81.108,,81.108,0,0,,0,0,1.413,0,,0,1.413,0,0,,0,0,0,,0,0,82.521,,0,82.521
3/1/2022,2018,20190630,17081,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,WYOMING,67.96,,67.96,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,67.96,,0,67.96
3/1/2022,2018,20193693,16352,39046,"BRIDGER SWAN RANCH, LLC",Crude Oil,INTRASTATE,WYOMING,4.46,,4.46,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,4.46,,0,4.46
3/1/2022,2018,20190216,16628,39047,"GEL OFFSHORE PIPELINE, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,70.39,70.39,,,0,0,0,,,0,0,0,,,0,0,,,0,0,0,,70.39,0,70.39
3/1/2022,2018,20190359,16783,39050,"CASPER CRUDE TO RAIL, LLC",Crude Oil,INTERSTATE,WYOMING,0,,0,6.22,0,,0,6.22,0,0,,0,0,0,0,,0,0,0,,0,0,6.22,,0,6.22
3/1/2022,2018,20190117,17282,39055,AMID SILVER DOLLAR PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,173.69,,173.69,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,173.69,,0,173.69
3/1/2022,2018,20190289,17152,39065,HESS ND,Crude Oil,INTRASTATE,NORTH DAKOTA,79.43,,79.43,0.4,24.35,,0,24.75,0,0,,0,0,0,0,,0,0,0,,0,0,104.18,,0,104.18
3/1/2022,2018,20190432,16863,39065,HESS ND,HVL,INTRASTATE,NORTH DAKOTA,27.85,,27.85,0,7.61,,0,7.61,0,0,,0,0,0,0,,0,0,0,,0,0,35.46,,0,35.46
3/1/2022,2018,20190311,16777,39065,HESS ND,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH DAKOTA,0,,0,0,3.8,,0,3.8,0,0,,0,0,0,0,,0,0,0,,0,0,3.8,,0,3.8
3/1/2022,2018,20190413,16844,39068,"FIELDWOOD ENERGY, LLC",Crude Oil,INTERSTATE,LOUISIANA,0,0,0,21.72,,76.79,,98.51,,,,,,,,,,,,,,,21.72,76.79,,98.51
3/1/2022,2018,20190413,16844,39068,"FIELDWOOD ENERGY, LLC",Crude Oil,INTRASTATE,LOUISIANA,,,,,14.4,,,14.4,,,,,,,,,,,,,,,14.4,,,14.4
3/1/2022,2018,20190413,16844,39068,"FIELDWOOD ENERGY, LLC",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0.78,16.57,0,17.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,16.57,0,17.35
3/1/2022,2018,20190058,16450,39069,"EMPIRE PIPELINE, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,33.83,33.83,,,38.9,,38.9,,,,,,,,,,,,,,,,72.73,,72.73
3/1/2022,2018,20190058,16450,39069,"EMPIRE PIPELINE, LLC",Crude Oil,INTRASTATE,LOUISIANA,,0,0,,,10.7,,10.7,,,,,,,,,,,,,,,,10.7,,10.7
3/1/2022,2018,20190043,16426,39073,OCI BEAUMONT LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,,0,4.63,0,,0,4.63,0,0,,0,0,0,0,,0,0,0,,0,0,4.63,,0,4.63
3/1/2022,2018,20190473,16904,39075,"ENLINK TEXAS NGL PIPELINE, LLC",HVL,INTRASTATE,TEXAS,53.079,,53.079,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,53.079,,0,53.079
3/1/2022,2018,20190545,16976,39084,"CRIMSON GULF, LLC",Crude Oil,INTERSTATE,LOUISIANA,423.136,49.797,472.933,,,,,,,,,,,,,,,,,,,,423.136,49.797,,472.933
3/1/2022,2018,20190545,16976,39084,"CRIMSON GULF, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,413.237,413.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.237,0,413.237
3/1/2022,2018,20190417,16848,39090,"NUTAAQ PIPELINE, LLC",Crude Oil,INTRASTATE,ALASKA,25.05,,25.05,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,25.05,,0,25.05
3/1/2022,2018,20190635,17067,39098,"TEXSTAR MIDSTREAM LOGISTICS, LP",Crude Oil,INTRASTATE,TEXAS,0,,0,49.9,0,,0,49.9,0,0,,0,0,0,0,,0,0,0,,0,0,49.9,,0,49.9
3/1/2022,2018,20190585,17016,39099,CALIBER NORTH DAKOTA LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,22.93,,22.93,,0,,,0,,,,,,,,,,,,,,,22.93,,,22.93
3/1/2022,2018,20190588,17019,39099,CALIBER NORTH DAKOTA LLC,HVL,INTRASTATE,NORTH DAKOTA,4.3,,4.3,,,,,,,,,,,,,,,,,,,,4.3,,,4.3
3/1/2022,2018,20190427,16858,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,MISSISSIPPI,37.909,,37.909,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,37.909,,0,37.909
3/1/2022,2018,20190427,16858,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,OKLAHOMA,40.016,,40.016,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,40.016,,0,40.016
3/1/2022,2018,20190427,16858,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,TENNESSEE,13.991,,13.991,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,13.991,,0,13.991
3/1/2022,2018,20190427,16858,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,TEXAS,87.714,,87.714,0.018,17.587,,0,17.605,0,0,,0,0,0,0,,0,0,0,,0,0,105.319,,0,105.319
3/1/2022,2018,20190427,16858,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTRASTATE,TEXAS,19.35,,19.35,0.3,0,,0,0.3,0,0,,0,0,0,0,,0,0,0,,0,0,19.65,,0,19.65
3/1/2022,2018,20190354,16778,39105,VALERO PARTNERS OPERATING CO. LLC,HVL,INTRASTATE,TEXAS,0,,0,2.211,,,,2.211,,,,,,,,,,,,,,,2.211,,,2.211
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,0.793,,0.793,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0.793,,0,0.793
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,87.429,,87.429,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,87.429,,0,87.429
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,55.205,,55.205,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,55.205,,0,55.205
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,29.893,,29.893,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,29.893,,0,29.893
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TENNESSEE,8.058,,8.058,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,8.058,,0,8.058
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TENNESSEE,11.142,,11.142,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,11.142,,0,11.142
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,23.105,,23.105,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,23.105,,0,23.105
3/1/2022,2018,20190064,16457,39106,BOE MIDSTREAM,Crude Oil,INTRASTATE,NORTH DAKOTA,38.3,,38.3,,,,,,,0.4,,,0.4,,,,,,,,,,38.7,,,38.7
3/1/2022,2018,20190062,16455,39108,BLUEFISH PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW MEXICO,0,,0,4.01,0,,0,4.01,0,0,,0,0,0,0,,0,0,0,,0,0,4.01,,0,4.01
3/1/2022,2018,20190062,16455,39108,BLUEFISH PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,11.93,,11.93,,,,,,,,,,,,,,,,,,,,11.93,,,11.93
3/1/2022,2018,20190221,16633,39122,UTICA EAST OHIO MIDSTREAM LLC,HVL,INTRASTATE,OHIO,62.8,,62.8,,,,,,,,,,,,,,,,,,,,62.8,,,62.8
3/1/2022,2018,20190226,17176,39124,EQUINOR PIPELINES LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,65.85,,65.85,2.28,,,,2.28,,,,,,,,,,,,,,,68.13,,,68.13
3/1/2022,2018,20190226,17176,39124,EQUINOR PIPELINES LLC,Crude Oil,INTRASTATE,TEXAS,56.55,,56.55,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,56.55,,0,56.55
3/1/2022,2018,20190332,16755,39131,PERMIAN EXPRESS TERMINAL LLC,Crude Oil,INTERSTATE,TEXAS,27.56,,27.56,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,27.56,,0,27.56
3/1/2022,2018,20190598,17029,39132,"COLUMBIA MIDSTREAM GROUP, LLC",HVL,INTRASTATE,OHIO,36.25,,36.25,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,36.25,,0,36.25
3/1/2022,2018,20190475,16906,39135,"VICTORIA EXPRESS PIPELINE, L.L.C.",Crude Oil,INTRASTATE,TEXAS,54.79,,54.79,,2.15,,,2.15,,0,,,0,,0,,0,,0,,,0,56.94,,,56.94
3/1/2022,2018,20190410,16841,39138,"BOARDWALK LOUISIANA MIDSTREAM, LLC",HVL,INTRASTATE,LOUISIANA,421.6,,421.6,44.6,,,,44.6,,,,,,,,,,,,,,,466.2,,,466.2
3/1/2022,2018,20190094,17132,39147,"ENABLE GAS GATHERING, LLC",Crude Oil,INTRASTATE,OKLAHOMA,126.17,,126.17,,,,,,,,,,,,,,,,,,,,126.17,,,126.17
3/1/2022,2018,20190115,16512,39149,IMTT-BAYONNE,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,,0,3.35,0,,0,3.35,0,0,,0,0,0,0,,0,0,0,,0,0,3.35,,0,3.35
3/1/2022,2018,20190476,16907,39153,"ENLINK MIDSTREAM OPERATING, LP",Crude Oil,INTRASTATE,OKLAHOMA,35.967,,35.967,,,,,,,,,,,,,,,,,,,,35.967,,,35.967
3/1/2022,2018,20190494,17078,39156,"FRIO LASALLE PIPELINE, LP",HVL,INTRASTATE,TEXAS,49.106,,49.106,,,,,,,,,,,,,,,,,,,,49.106,,,49.106
3/1/2022,2018,20190356,16780,39179,"AMPLIFY ENERGY OPERATING, LLC",CO2,INTRASTATE,WYOMING,20,,20,,,,,,,,,,,,,,,,,,,,20,,,20
3/1/2022,2018,20190267,16684,39183,"MEDALLION OPERATING COMPANY, LLC",Crude Oil,INTRASTATE,TEXAS,572.15,,572.15,,,,,,,,,,,,,,,,,,,,572.15,,,572.15
3/1/2022,2018,20190266,16683,39183,"MEDALLION OPERATING COMPANY, LLC",HVL,INTRASTATE,TEXAS,6.52,,6.52,,,,,,,,,,,,,,,,,,,,6.52,,,6.52
3/1/2022,2018,20190293,17155,39187,"THUNDER CREEK NGL PIPELINE, LLC",HVL,INTERSTATE,WYOMING,109.6,,109.6,,,,,,,,,,,,,,,,,,,,109.6,,,109.6
3/1/2022,2018,20190612,17044,39189,"NORTHSTAR OFFSHORE VENTURES, LLC",Crude Oil,INTERSTATE,LOUISIANA,,,,0.38,,9.16,,9.54,,,,,,,,,,,,,,,0.38,9.16,,9.54
3/1/2022,2018,20190246,16659,39191,CONSOLIDATED EDISON CO OF NY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW YORK,0.71,,0.71,0,0,,0,0,0,0,,0,0,0,0,,0,0.21,0,,0,0.21,0.92,,0,0.92
3/1/2022,2018,20193694,16353,39196,CHEYENNE RAIL HUB,Crude Oil,INTRASTATE,WYOMING,0,,0,1.8,0,,0,1.8,0,0,,0,0,0,0,,0,0,0,,0,0,1.8,,0,1.8
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,ARKANSAS,19.7,,19.7,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,19.7,,0,19.7
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,ILLINOIS,320.45,,320.45,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,320.45,,0,320.45
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,IOWA,348.05,,348.05,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,348.05,,0,348.05
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,KENTUCKY,51.15,,51.15,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,51.15,,0,51.15
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,LOUISIANA,237.02,,237.02,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,237.02,,0,237.02
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,MISSISSIPPI,151.41,,151.41,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,151.41,,0,151.41
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,NORTH DAKOTA,360.05,,360.05,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,360.05,,0,360.05
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,SOUTH DAKOTA,274.96,,274.96,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,274.96,,0,274.96
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,TENNESSEE,110.58,,110.58,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,110.58,,0,110.58
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,TEXAS,43.7,,43.7,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,43.7,,0,43.7
3/1/2022,2018,20190054,16441,39214,ENVEN ENERGY VENTURES LLC.,Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,4.27,0,,4.27,,,,,,,,,,,,,,,4.27,0,,4.27
3/1/2022,2018,20190054,16441,39214,ENVEN ENERGY VENTURES LLC.,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,23.23,,23.23,,,,,,,,,,,,,,,,23.23,,23.23
3/1/2022,2018,20190629,17075,39216,TALLGRASS MIDSTREAM LLC,HVL,INTERSTATE,COLORADO,18.225,,18.225,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,18.225,,0,18.225
3/1/2022,2018,20190662,17122,39221,DAKOTA MIDSTREAM,Crude Oil,INTRASTATE,NORTH DAKOTA,0,,0,,20.68,,,20.68,,,,,,,,,,,,,,,20.68,,,20.68
3/1/2022,2018,20190374,16801,39227,CALIFORNIA RESOURCES VENTURA BASIN,Crude Oil,INTRASTATE,CALIFORNIA,0.95,,0.95,2.18,,,,2.18,,,,,,,,,,,,,,,3.13,,,3.13
3/1/2022,2018,20190449,16880,39228,ANDEAVOR FIELD SERVICES LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,4.6,,4.6,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,4.6,,0,4.6
3/1/2022,2018,20190449,16880,39228,ANDEAVOR FIELD SERVICES LLC,Crude Oil,INTRASTATE,WYOMING,2.2,,2.2,0,3.6,,0,3.6,0,0,,0,0,0,0,,0,0,0,,0,0,5.8,,0,5.8
3/1/2022,2018,20190446,16877,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,NORTH DAKOTA,45.1,,45.1,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,45.1,,0,45.1
3/1/2022,2018,20190446,16877,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,UTAH,36.5,,36.5,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,36.5,,0,36.5
3/1/2022,2018,20190446,16877,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,WYOMING,10.3,,10.3,0,9.5,,0,9.5,0,0,,0,0,0,0,,0,0,0,,0,0,19.8,,0,19.8
3/1/2022,2018,20190423,16854,39229,CAMINO REAL GATHERING CO LLC,Crude Oil,INTRASTATE,TEXAS,46.68,,46.68,,,,,,,,,,,,,,,,,,,,46.68,,,46.68
3/1/2022,2018,20190288,16706,39231,INTENSITY MIDSTREAM LLC,HVL,INTRASTATE,OKLAHOMA,2.24,,2.24,,,,,,,,,,,,,,,,,,,,2.24,,,2.24
3/1/2022,2018,20190558,16989,39241,ZENITH ENERGY TERMINALS JOLIET HOLDINGS LLC,Crude Oil,INTERSTATE,ILLINOIS,4.538,,4.538,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,4.538,,0,4.538
3/1/2022,2018,20190481,16912,39271,EAGLECLAW MIDSTREAM VENTURES,HVL,INTRASTATE,TEXAS,42.873,,42.873,,,,,,,,,,,,,,,,,,,,42.873,,,42.873
3/1/2022,2018,20190167,16573,39272,"PARADIGM MIDSTREAM SERVICES - ND, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,23.94,,23.94,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,23.94,,0,23.94
3/1/2022,2018,20190148,16550,39277,"AMERICAN MIDSTREAM BAKKEN, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,44.6,,44.6,,,,,,,,,,,,,,,,,,,,44.6,,,44.6
3/1/2022,2018,20190124,16522,39284,ORYX SO. DELAWARE OGT LLC,Crude Oil,INTRASTATE,TEXAS,269.37,,269.37,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,269.37,,0,269.37
3/1/2022,2018,20193679,16330,39291,FDL OPERATING LLC,CO2,INTRASTATE,WYOMING,155,,155,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,155,,0,155
3/1/2022,2018,20190460,16891,39292,"TWIN EAGLE MIDSTREAM ASSETS, LLC",Crude Oil,INTERSTATE,WYOMING,4.486,,4.486,,,,,,,,,,,,,,,,,,,,4.486,,,4.486
3/1/2022,2018,20193681,16333,39294,"CAELUS NATURAL RESOURCES ALASKA, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALASKA,2.3,5.7,8,,,,,,,,,,,,,,,,,,,,2.3,5.7,,8
3/1/2022,2018,20190544,16975,39302,"REPUBLIC MIDSTREAM, LLC",Crude Oil,INTRASTATE,TEXAS,26.15,,26.15,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,26.15,,0,26.15
3/1/2022,2018,20190376,16803,39303,"BASA RESOURCES, INC.",Crude Oil,INTRASTATE,TEXAS,,,,15.42,,,,15.42,,,,,,,,,,0.6,,,,0.6,16.02,,,16.02
3/1/2022,2018,20190461,16892,39305,ENLINK CRUDE PURCHASING LLC,Crude Oil,INTRASTATE,TEXAS,0,,0,0,9.219,,0,9.219,0,0,,0,0,0,0,,0,0,0,,0,0,9.219,,0,9.219
3/1/2022,2018,20190335,16758,39307,SUNOCO MIDLAND GATHERING LLC,Crude Oil,INTRASTATE,TEXAS,82.83,,82.83,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,82.83,,0,82.83
3/1/2022,2018,20190075,16468,39313,"MAVERICK TERMINAL THREE RIVERS, LLC",HVL,INTRASTATE,TEXAS,1.77,,1.77,,,,,,,,,,,,,,,,,,,,1.77,,,1.77
3/1/2022,2018,20190306,16727,39316,"RENAISSANCE OFFSHORE, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,15.9,0,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,0,15.9
3/1/2022,2018,20190306,16727,39316,"RENAISSANCE OFFSHORE, LLC",Crude Oil,INTERSTATE,TEXAS,0,0,0,2.73,0,11.46,0,14.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,11.46,0,14.19
3/1/2022,2018,20190590,17021,39325,"TALOS ENERGY, LLC",Crude Oil,INTERSTATE,LOUISIANA,,0.149,0.149,,,,,,,,,,,,,,,,,,,,,0.149,,0.149
3/1/2022,2018,20190590,17021,39325,"TALOS ENERGY, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,0.698,0.698,,,,,,,,,,,,,,,,,,,,,0.698,,0.698
3/1/2022,2018,20190217,17197,39336,"BR PORT SERVICES, LLC",Crude Oil,INTRASTATE,LOUISIANA,0,,0,3.91,0,,0,3.91,0,0,,0,0,0,0,,0,0,0,,0,0,3.91,,0,3.91
3/1/2022,2018,20190469,16900,39339,TINSLEY RESOURCES  LLC,Crude Oil,INTRASTATE,MISSISSIPPI,,,,37.415,,,,37.415,,,,,,,,,,,,,,,37.415,,,37.415
3/1/2022,2018,20190310,17599,39341,"CHALMETTE LOUISIANA LIQUIDS, LLC",HVL,INTRASTATE,LOUISIANA,,,,42.28,,,,42.28,,,,,,,,,,,,,,,42.28,,,42.28
3/1/2022,2018,20190415,16846,39342,MOTIVA DISTRIBUTION,Crude Oil,INTRASTATE,TEXAS,8.201,,8.201,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,0,8.201,,,8.201
3/1/2022,2018,20190458,16889,39347,"ILLINOIS EXTENSION PIPELINE COMPANY, L.L.C.",Crude Oil,INTERSTATE,ILLINOIS,168.2,,168.2,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,168.2,,0,168.2
3/1/2022,2018,20190555,16986,39348,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",Crude Oil,INTRASTATE,TEXAS,340.2,,340.2,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,340.2,,0,340.2
3/1/2022,2018,20190235,16648,39349,"USG WHEATLAND PIPELINE, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,0,,0,0,21.143,,0,21.143,0,0,,0,0,0,0,,0,0,0,,0,0,21.143,,0,21.143
3/1/2022,2018,20210685,18805,39351,"MONARCH OIL PIPELINE, LLC",Crude Oil,INTERSTATE,OKLAHOMA,1.4,,1.4,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1.4,,0,1.4
3/1/2022,2018,20210685,18805,39351,"MONARCH OIL PIPELINE, LLC",Crude Oil,INTERSTATE,TEXAS,38.3,,38.3,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,38.3,,0,38.3
3/1/2022,2018,20210685,18805,39351,"MONARCH OIL PIPELINE, LLC",Crude Oil,INTRASTATE,TEXAS,13.25,,13.25,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,13.25,,0,13.25
3/1/2022,2018,20190218,16630,39352,"GENESIS OFFSHORE HOLDINGS, LLC",Crude Oil,INTERSTATE,LOUISIANA,45.91,4.32,50.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.91,4.32,0,50.23
3/1/2022,2018,20190218,16630,39352,"GENESIS OFFSHORE HOLDINGS, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,951.92,951.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.92,0,951.92
3/1/2022,2018,20190218,16630,39352,"GENESIS OFFSHORE HOLDINGS, LLC",Crude Oil,INTERSTATE,TEXAS,50.09,27.87,77.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.09,27.87,0,77.96
3/1/2022,2018,20190129,16529,39354,ENBRIDGE OFFSHORE FACILITIES,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,114.3,114.3,,,0,0,0,,,0,0,0,,,0,0,,,0,0,0,,114.3,0,114.3
